timestamp,SHC_code,target_temp_min,target_temp_max,current_internal_temp,door_open_count_1h,cumulative_door_open_duration_1h,ambient_dry_bulb_temp,external_relative_humidity,weather_condition,equipment_age_years,compressor_duty_cycle_ratio_2h,defrost_cycle_active,cargo_volume_utilization_ratio,excursion_risk_score
"25:09:2025, 22:27",CRT,15.00,25.00,20.38,7,186,39.67,32.69,Clear,8.24,1.00,0,0.70,0.45
"25:09:2025, 22:48",PIL,2.00,8.00,6.16,2,4,39.08,53.25,Clear,8.74,1.00,0,0.96,0.54
"25:09:2025, 23:09",COL,2.00,8.00,6.87,6,234,40.76,41.04,Clear,9.42,1.00,0,0.65,0.67
"25:09:2025, 23:30",FRO,-30.00,-18.00,-25.39,8,305,40.82,47.50,Clear,9.04,1.00,0,0.75,0.36
"25:09:2025, 23:51",CRT,15.00,25.00,20.33,4,130,40.24,54.21,Clear,9.53,1.00,0,0.71,0.44
"26:09:2025, 00:12",PIL,2.00,8.00,7.08,8,318,40.85,51.16,Clear,8.58,1.00,0,0.82,0.69
"26:09:2025, 00:33",COL,2.00,8.00,6.99,9,263,41.36,48.74,Clear,8.98,1.00,0,0.85,0.67
"26:09:2025, 00:54",FRO,-30.00,-18.00,-25.57,4,115,40.92,39.02,Clear,10.20,1.00,0,0.80,0.33
"26:09:2025, 01:15",CRT,15.00,25.00,20.48,10,210,41.44,33.49,Clear,9.85,1.00,0,0.82,0.46
"26:09:2025, 01:36",PIL,2.00,8.00,6.66,4,122,41.70,34.42,Clear,10.52,1.00,0,0.72,0.63
"26:09:2025, 01:57",COL,2.00,8.00,6.93,10,179,43.26,40.89,Clear,8.17,1.00,0,0.86,0.65
"26:09:2025, 02:18",FRO,-30.00,-18.00,-25.19,11,376,45.35,40.22,Clear,9.90,1.00,0,0.76,0.38
"26:09:2025, 02:39",CRT,15.00,25.00,20.62,8,296,42.37,53.81,Clear,8.16,1.00,0,0.74,0.49
"26:09:2025, 03:00",PIL,2.00,8.00,6.72,7,212,44.16,54.93,Clear,6.69,1.00,0,0.74,0.67
"26:09:2025, 03:21",COL,2.00,8.00,7.70,13,432,44.97,26.73,Clear,9.32,1.00,0,0.87,0.76
"26:09:2025, 03:42",FRO,-30.00,-18.00,-25.37,8,258,43.27,45.72,Clear,8.74,1.00,0,0.85,0.35
"26:09:2025, 04:03",CRT,15.00,25.00,20.63,8,242,44.16,25.45,Clear,7.93,1.00,0,0.82,0.48
"26:09:2025, 04:24",PIL,2.00,8.00,7.32,9,290,44.66,48.78,Clear,8.83,1.00,0,0.72,0.72
"26:09:2025, 04:45",COL,2.00,8.00,6.70,4,67,43.93,37.70,Clear,7.56,1.00,0,0.83,0.62
"26:09:2025, 05:06",FRO,-30.00,-18.00,-25.33,8,273,43.87,52.23,Clear,8.74,1.00,0,0.84,0.36
"26:09:2025, 05:27",CRT,15.00,25.00,20.60,9,244,43.35,23.99,Clear,10.04,1.00,0,0.76,0.48
"26:09:2025, 05:48",PIL,2.00,8.00,7.00,7,158,44.82,37.86,Clear,8.24,1.00,0,0.72,0.68
"26:09:2025, 06:09",COL,2.00,8.00,7.00,3,122,45.91,29.26,Clear,8.62,1.00,0,0.87,0.66
"26:09:2025, 06:30",FRO,-30.00,-18.00,-25.54,1,36,44.35,53.33,Clear,9.62,1.00,0,0.69,0.34
"26:09:2025, 06:51",CRT,15.00,25.00,20.48,3,97,44.96,36.29,Clear,7.81,1.00,0,0.85,0.45
"26:09:2025, 07:12",PIL,2.00,8.00,7.30,8,269,45.08,24.61,Clear,9.62,1.00,0,0.83,0.71
"26:09:2025, 07:33",COL,2.00,8.00,7.48,10,365,44.31,48.81,Clear,7.73,1.00,0,0.76,0.74
"26:09:2025, 07:54",FRO,-30.00,-18.00,-25.29,7,262,45.71,40.78,Clear,8.44,1.00,0,0.80,0.36
"26:09:2025, 08:15",CRT,15.00,25.00,20.67,9,255,44.82,34.06,Clear,8.52,1.00,0,0.82,0.48
"26:09:2025, 08:36",PIL,2.00,8.00,7.06,8,211,43.92,44.90,Clear,9.05,1.00,0,0.92,0.66
"26:09:2025, 08:57",COL,2.00,8.00,8.05,18,596,44.31,45.42,Clear,7.88,1.00,0,0.80,1.00
"26:09:2025, 09:18",FRO,-30.00,-18.00,-25.30,11,319,43.51,35.03,Clear,10.06,1.00,0,0.75,0.37
"26:09:2025, 09:39",CRT,15.00,25.00,20.68,10,285,44.05,52.16,Clear,9.52,1.00,0,0.84,0.48
"26:09:2025, 10:00",PIL,2.00,8.00,6.82,5,133,43.35,47.47,Clear,8.19,1.00,0,0.85,0.64
"26:09:2025, 10:21",COL,2.00,8.00,7.86,17,573,42.56,45.89,Clear,9.68,1.00,0,0.80,0.80
"26:09:2025, 10:42",FRO,-30.00,-18.00,-25.14,13,474,44.15,39.35,Clear,8.86,1.00,0,0.76,0.38
"26:09:2025, 11:03",CRT,15.00,25.00,20.52,10,203,42.59,26.65,Clear,8.91,1.00,0,0.68,0.47
"26:09:2025, 11:24",PIL,2.00,8.00,6.79,7,130,43.09,51.43,Clear,9.65,1.00,0,0.76,0.65
"26:09:2025, 11:45",COL,2.00,8.00,7.26,13,356,41.85,40.66,Clear,9.65,1.00,0,0.97,0.69
"26:09:2025, 12:06",FRO,-30.00,-18.00,-25.13,17,563,41.66,43.90,Clear,9.10,1.00,0,0.73,0.39
"26:09:2025, 12:27",CRT,15.00,25.00,20.65,9,346,41.53,46.17,Clear,9.44,1.00,0,0.77,0.49
"26:09:2025, 12:48",PIL,2.00,8.00,7.14,13,339,40.92,34.90,Clear,9.01,1.00,0,0.65,0.71
"26:09:2025, 13:09",COL,2.00,8.00,7.27,17,418,40.11,23.76,Clear,8.24,1.00,0,0.74,0.72
"26:09:2025, 13:30",FRO,-30.00,-18.00,-25.30,12,381,41.43,31.89,Clear,8.70,1.00,0,0.84,0.36
"26:09:2025, 13:51",CRT,15.00,25.00,20.72,13,408,41.36,25.22,Clear,8.54,1.00,0,0.66,0.51
"26:09:2025, 14:12",PIL,2.00,8.00,6.27,2,42,39.37,37.48,Clear,9.33,1.00,0,0.84,0.57
"26:09:2025, 14:33",COL,2.00,8.00,7.38,12,473,39.75,44.77,Clear,8.01,1.00,0,0.98,0.71
"26:09:2025, 14:54",FRO,-30.00,-18.00,-25.39,10,349,39.57,35.41,Clear,7.36,1.00,0,0.79,0.36
"26:09:2025, 15:15",CRT,15.00,25.00,20.86,17,597,38.72,38.30,Clear,8.86,1.00,0,0.64,0.54
"26:09:2025, 15:36",PIL,2.00,8.00,6.78,14,244,39.43,41.81,Clear,7.90,1.00,0,0.90,0.63
"26:09:2025, 15:57",COL,2.00,8.00,7.04,14,359,38.98,48.26,Clear,8.45,1.00,0,0.70,0.70
"26:09:2025, 16:18",FRO,-30.00,-18.00,-25.39,15,384,38.41,48.20,Clear,8.93,1.00,0,0.89,0.35
"26:09:2025, 16:39",CRT,15.00,25.00,20.51,10,337,38.17,48.84,Clear,8.97,1.00,0,0.79,0.47
"26:09:2025, 17:00",PIL,2.00,8.00,11.12,18,634,37.72,31.56,Clear,7.70,1.00,0,0.72,1.00
"26:09:2025, 17:21",COL,2.00,8.00,7.16,11,408,38.99,50.68,Clear,8.85,1.00,0,0.79,0.70
"26:09:2025, 17:42",FRO,-30.00,-18.00,-25.46,12,338,37.77,29.53,Clear,9.30,1.00,0,0.98,0.34
"26:09:2025, 18:03",CRT,15.00,25.00,20.45,13,289,38.13,47.08,Clear,8.49,1.00,0,0.98,0.44
"26:09:2025, 18:24",PIL,2.00,8.00,11.00,18,602,37.21,45.05,Clear,9.60,1.00,0,0.85,1.00
"26:09:2025, 18:45",COL,2.00,8.00,7.00,11,333,39.31,53.69,Clear,10.05,1.00,0,0.82,0.68
"26:09:2025, 19:06",FRO,-30.00,-18.00,-25.76,2,23,37.61,23.80,Clear,9.15,1.00,0,0.82,0.31
"26:09:2025, 19:27",CRT,15.00,25.00,20.51,9,357,37.67,41.50,Clear,9.37,1.00,0,0.80,0.47
"26:09:2025, 19:48",PIL,2.00,8.00,6.49,5,174,37.96,48.77,Clear,9.99,1.00,0,0.57,0.63
"26:09:2025, 20:09",COL,2.00,8.00,6.42,4,124,38.58,35.98,Clear,9.89,1.00,0,0.93,0.58
"26:09:2025, 20:30",FRO,-30.00,-18.00,-25.62,10,115,39.11,38.77,Clear,10.56,1.00,0,0.70,0.34
"26:09:2025, 20:51",CRT,15.00,25.00,20.25,3,142,37.76,47.47,Clear,9.04,1.00,0,0.79,0.42
"26:09:2025, 21:12",PIL,2.00,8.00,6.40,6,138,37.99,51.83,Clear,9.07,1.00,0,0.78,0.60
"26:09:2025, 21:33",COL,2.00,8.00,6.32,2,54,39.53,50.60,Clear,7.93,1.00,0,0.83,0.57
"26:09:2025, 21:54",FRO,-30.00,-18.00,-25.55,8,185,39.23,22.33,Clear,8.07,1.00,0,0.79,0.34
"26:09:2025, 22:15",CRT,15.00,25.00,20.71,10,446,39.75,32.29,Clear,8.66,1.00,0,0.74,0.51
"26:09:2025, 22:36",PIL,2.00,8.00,6.63,9,184,39.35,48.55,Clear,8.59,1.00,0,0.86,0.62
"26:09:2025, 22:57",COL,2.00,8.00,6.64,7,157,40.35,33.76,Clear,8.73,1.00,0,0.78,0.63
"26:09:2025, 23:18",FRO,-30.00,-18.00,-25.43,8,262,40.91,32.76,Clear,8.26,1.00,0,0.89,0.34
"26:09:2025, 23:39",CRT,15.00,25.00,20.63,9,361,40.47,49.70,Clear,8.61,1.00,0,0.84,0.48
"27:09:2025, 00:00",PIL,2.00,8.00,7.25,10,377,41.07,54.16,Clear,9.54,1.00,0,0.89,0.70
"27:09:2025, 00:21",COL,2.00,8.00,7.27,12,417,40.09,36.37,Clear,8.68,1.00,0,0.76,0.72
"27:09:2025, 00:42",FRO,-30.00,-18.00,-25.30,11,383,41.58,28.84,Clear,9.62,1.00,0,0.81,0.36
"27:09:2025, 01:03",CRT,15.00,25.00,20.57,10,260,42.00,45.67,Clear,7.08,1.00,0,0.81,0.47
"27:09:2025, 01:24",PIL,2.00,8.00,6.43,1,20,41.98,40.99,Clear,9.79,1.00,0,0.85,0.58
"27:09:2025, 01:45",COL,2.00,8.00,7.21,7,287,43.37,52.27,Clear,9.84,1.00,0,0.84,0.70
"27:09:2025, 02:06",FRO,-30.00,-18.00,-25.52,6,107,42.97,45.70,Clear,9.00,1.00,0,0.81,0.34
"27:09:2025, 02:27",CRT,15.00,25.00,20.43,4,130,42.79,43.05,Clear,8.27,1.00,0,0.64,0.46
"27:09:2025, 02:48",PIL,2.00,8.00,7.41,9,350,43.97,25.90,Clear,8.02,1.00,0,0.91,0.72
"27:09:2025, 03:09",COL,2.00,8.00,6.70,4,93,43.10,49.43,Clear,8.05,1.00,0,0.74,0.63
"27:09:2025, 03:30",FRO,-30.00,-18.00,-25.44,6,189,43.08,22.81,Clear,8.98,1.00,0,0.71,0.35
"27:09:2025, 03:51",CRT,15.00,25.00,20.43,3,95,43.68,40.53,Clear,8.32,1.00,0,0.73,0.45
"27:09:2025, 04:12",PIL,2.00,8.00,7.24,8,241,45.19,52.22,Clear,8.80,1.00,0,0.83,0.70
"27:09:2025, 04:33",COL,2.00,8.00,7.19,6,251,44.34,24.94,Clear,9.26,1.00,0,0.78,0.70
"27:09:2025, 04:54",FRO,-30.00,-18.00,-25.39,9,186,44.73,43.58,Clear,8.80,1.00,0,0.79,0.35
"27:09:2025, 05:15",CRT,15.00,25.00,20.64,8,251,44.15,53.21,Clear,9.78,1.00,0,0.90,0.47
"27:09:2025, 05:36",PIL,2.00,8.00,6.86,2,105,44.68,52.17,Clear,8.61,1.00,0,0.78,0.65
"27:09:2025, 05:57",COL,2.00,8.00,6.79,3,76,44.81,24.04,Clear,8.64,1.00,0,0.83,0.63
"27:09:2025, 06:18",FRO,-30.00,-18.00,-25.56,0,0,44.82,37.12,Clear,8.72,1.00,0,0.88,0.32
"27:09:2025, 06:39",CRT,15.00,25.00,20.72,9,286,45.10,48.50,Clear,8.89,1.00,0,0.70,0.50
"27:09:2025, 07:00",PIL,2.00,8.00,6.84,2,55,45.97,22.34,Clear,7.62,1.00,0,0.91,0.63
"27:09:2025, 07:21",COL,2.00,8.00,6.79,4,84,44.50,51.56,Clear,9.00,1.00,0,0.81,0.64
"27:09:2025, 07:42",FRO,-30.00,-18.00,-25.44,5,146,44.35,34.83,Clear,9.07,1.00,0,0.83,0.34
"27:09:2025, 08:03",CRT,15.00,25.00,20.88,16,429,44.64,45.34,Clear,9.01,1.00,0,0.80,0.52
"27:09:2025, 08:24",PIL,2.00,8.00,7.38,7,324,44.35,31.25,Clear,9.01,1.00,0,0.78,0.73
"27:09:2025, 08:45",COL,2.00,8.00,7.05,10,206,43.89,33.77,Clear,8.82,1.00,0,0.70,0.69
"27:09:2025, 09:06",FRO,-30.00,-18.00,-25.17,16,484,42.79,24.10,Clear,7.48,1.00,0,0.77,0.38
"27:09:2025, 09:27",CRT,15.00,25.00,20.59,8,218,43.87,49.50,Clear,8.52,1.00,0,0.80,0.47
"27:09:2025, 09:48",PIL,2.00,8.00,7.76,14,482,44.21,34.86,Clear,9.40,1.00,0,0.73,0.79
"27:09:2025, 10:09",COL,2.00,8.00,6.95,7,198,42.89,51.26,Clear,7.51,1.00,0,0.89,0.65
"27:09:2025, 10:30",FRO,-30.00,-18.00,-21.50,17,615,44.18,29.45,Clear,10.20,1.00,0,0.79,0.92
"27:09:2025, 10:51",CRT,15.00,25.00,20.67,15,354,41.64,40.03,Clear,9.07,1.00,0,0.83,0.49
"27:09:2025, 11:12",PIL,2.00,8.00,6.80,11,151,42.50,43.98,Clear,8.37,1.00,0,0.75,0.65
"27:09:2025, 11:33",COL,2.00,8.00,7.48,13,456,41.46,31.41,Clear,8.22,1.00,0,0.94,0.73
"27:09:2025, 11:54",FRO,-30.00,-18.00,-25.41,12,222,42.81,52.29,Clear,7.87,1.00,0,0.86,0.35
"27:09:2025, 12:15",CRT,15.00,25.00,20.62,11,346,40.78,38.45,Clear,8.47,1.00,0,0.72,0.49
"27:09:2025, 12:36",PIL,2.00,8.00,6.84,10,214,41.02,37.49,Clear,7.81,1.00,0,0.82,0.65
"27:09:2025, 12:57",COL,2.00,8.00,6.86,12,190,42.11,53.16,Clear,8.52,1.00,0,0.85,0.65
"27:09:2025, 13:18",FRO,-30.00,-18.00,-25.44,12,284,39.85,34.15,Clear,8.46,1.00,0,0.80,0.35
"27:09:2025, 13:39",CRT,15.00,25.00,20.65,18,371,40.75,27.68,Clear,10.31,1.00,0,0.78,0.49
"27:09:2025, 14:00",PIL,2.00,8.00,6.96,9,306,39.71,54.95,Clear,8.97,1.00,0,0.79,0.67
"27:09:2025, 14:21",COL,2.00,8.00,6.85,16,259,39.76,41.56,Clear,9.22,1.00,0,0.70,0.67
"27:09:2025, 14:42",FRO,-30.00,-18.00,-25.43,7,289,40.01,47.63,Clear,7.57,1.00,0,0.92,0.34
"27:09:2025, 15:03",CRT,15.00,25.00,24.34,16,611,37.99,52.22,Clear,7.22,1.00,0,0.80,0.92
"27:09:2025, 15:24",PIL,2.00,8.00,7.32,13,480,38.75,54.57,Clear,9.08,1.00,0,0.92,0.71
"27:09:2025, 15:45",COL,2.00,8.00,7.16,9,414,38.86,32.06,Clear,8.44,1.00,0,0.72,0.71
"27:09:2025, 16:06",FRO,-30.00,-18.00,-25.57,10,128,40.34,42.67,Clear,8.06,1.00,0,0.97,0.32
"27:09:2025, 16:27",CRT,15.00,25.00,20.67,13,458,38.49,28.67,Clear,8.35,1.00,0,0.78,0.50
"27:09:2025, 16:48",PIL,2.00,8.00,6.99,14,352,38.61,39.91,Clear,10.01,1.00,0,0.78,0.68
"27:09:2025, 17:09",COL,2.00,8.00,6.95,11,351,38.16,46.88,Clear,9.51,1.00,0,0.90,0.66
"27:09:2025, 17:30",FRO,-30.00,-18.00,-25.38,14,401,38.25,46.56,Clear,8.96,1.00,0,0.79,0.36
"27:09:2025, 17:51",CRT,15.00,25.00,20.75,13,532,38.17,25.68,Clear,9.22,1.00,0,0.80,0.51
"27:09:2025, 18:12",PIL,2.00,8.00,7.22,11,447,38.57,31.41,Clear,8.98,1.00,0,0.68,0.73
"27:09:2025, 18:33",COL,2.00,8.00,11.21,17,638,38.69,22.55,Clear,8.86,1.00,0,0.81,1.00
"27:09:2025, 18:54",FRO,-30.00,-18.00,-25.35,12,436,38.11,37.77,Clear,9.30,1.00,0,0.87,0.36
"27:09:2025, 19:15",CRT,15.00,25.00,20.26,5,134,38.21,37.32,Clear,8.64,1.00,0,0.58,0.45
"27:09:2025, 19:36",PIL,2.00,8.00,6.48,6,162,38.25,43.98,Clear,9.11,1.00,0,0.83,0.60
"27:09:2025, 19:57",COL,2.00,8.00,6.17,3,46,37.88,23.01,Clear,9.59,1.00,0,0.98,0.54
"27:09:2025, 20:18",FRO,-30.00,-18.00,-25.42,9,338,38.78,34.35,Clear,10.31,1.00,0,0.89,0.35
"27:09:2025, 20:39",CRT,15.00,25.00,20.34,6,168,39.15,44.28,Clear,10.43,1.00,0,0.95,0.42
"27:09:2025, 21:00",PIL,2.00,8.00,6.85,7,291,38.79,51.56,Clear,8.75,1.00,0,0.74,0.67
"27:09:2025, 21:21",COL,2.00,8.00,6.19,1,42,38.28,50.23,Clear,9.64,1.00,0,0.98,0.54
"27:09:2025, 21:42",FRO,-30.00,-18.00,-25.54,9,203,39.03,32.83,Clear,8.65,1.00,0,0.79,0.34
"27:09:2025, 22:03",CRT,15.00,25.00,20.48,8,250,40.12,39.93,Clear,9.06,1.00,0,0.90,0.45
"27:09:2025, 22:24",PIL,2.00,8.00,6.93,8,330,38.52,41.60,Clear,10.36,1.00,0,0.97,0.65
"27:09:2025, 22:45",COL,2.00,8.00,6.62,3,162,39.89,44.63,Clear,9.10,1.00,0,0.78,0.62
"27:09:2025, 23:06",FRO,-30.00,-18.00,-25.43,10,253,41.11,35.67,Clear,9.67,1.00,0,0.90,0.34
"27:09:2025, 23:27",CRT,15.00,25.00,20.27,2,60,40.88,43.97,Clear,10.51,1.00,0,0.90,0.41
"27:09:2025, 23:48",PIL,2.00,8.00,6.66,7,154,40.64,52.48,Clear,9.78,1.00,0,0.71,0.64
"28:09:2025, 00:09",COL,2.00,8.00,6.68,5,144,41.29,44.69,Clear,8.60,1.00,0,0.87,0.62
"28:09:2025, 00:30",FRO,-30.00,-18.00,-25.41,8,278,41.06,22.26,Clear,10.14,1.00,0,0.78,0.35
"28:09:2025, 00:51",CRT,15.00,25.00,20.47,8,217,40.90,51.16,Clear,10.00,1.00,0,0.73,0.46
"28:09:2025, 01:12",PIL,2.00,8.00,6.76,5,133,42.57,34.56,Clear,9.45,1.00,0,0.74,0.64
"28:09:2025, 01:33",COL,2.00,8.00,6.78,2,145,42.43,41.11,Clear,9.65,1.00,0,0.78,0.64
"28:09:2025, 01:54",FRO,-30.00,-18.00,-25.49,8,170,41.84,48.02,Clear,9.79,1.00,0,0.76,0.34
"28:09:2025, 02:15",CRT,15.00,25.00,20.66,8,305,43.06,27.16,Clear,8.42,1.00,0,0.91,0.48
"28:09:2025, 02:36",PIL,2.00,8.00,7.25,7,310,43.13,26.55,Clear,8.95,1.00,0,0.81,0.71
"28:09:2025, 02:57",COL,2.00,8.00,7.27,9,334,42.68,33.05,Clear,9.99,1.00,0,0.70,0.72
"28:09:2025, 03:18",FRO,-30.00,-18.00,-25.42,5,176,43.87,22.78,Clear,7.67,1.00,0,0.79,0.35
"28:09:2025, 03:39",CRT,15.00,25.00,20.55,7,145,45.34,22.06,Clear,9.44,1.00,0,0.75,0.47
"28:09:2025, 04:00",PIL,2.00,8.00,6.69,3,13,45.49,50.85,Clear,9.24,1.00,0,0.98,0.60
"28:09:2025, 04:21",COL,2.00,8.00,6.63,0,0,45.08,48.04,Clear,9.72,1.00,0,0.69,0.63
"28:09:2025, 04:42",FRO,-30.00,-18.00,-25.35,15,274,43.15,45.39,Clear,7.80,1.00,0,0.87,0.35
"28:09:2025, 05:03",CRT,15.00,25.00,20.61,7,267,42.87,45.35,Clear,9.61,1.00,0,0.61,0.50
"28:09:2025, 05:24",PIL,2.00,8.00,7.10,9,227,43.88,25.15,Clear,8.01,1.00,0,0.84,0.68
"28:09:2025, 05:45",COL,2.00,8.00,6.90,5,140,44.17,30.48,Clear,9.60,1.00,0,0.70,0.67
"28:09:2025, 06:06",FRO,-30.00,-18.00,-25.28,8,268,45.93,33.10,Clear,9.81,1.00,0,0.78,0.36
"28:09:2025, 06:27",CRT,15.00,25.00,20.57,4,131,46.17,47.45,Clear,9.74,1.00,0,0.81,0.46
"28:09:2025, 06:48",PIL,2.00,8.00,7.07,7,190,44.74,41.83,Clear,8.43,1.00,0,0.84,0.67
"28:09:2025, 07:09",COL,2.00,8.00,7.48,9,348,44.93,24.87,Clear,9.26,1.00,0,0.86,0.73
"28:09:2025, 07:30",FRO,-30.00,-18.00,-25.49,2,83,44.44,23.19,Clear,9.16,1.00,0,0.84,0.34
"28:09:2025, 07:51",CRT,15.00,25.00,20.73,12,349,43.27,30.74,Clear,8.12,1.00,0,0.78,0.50
"28:09:2025, 08:12",PIL,2.00,8.00,7.56,13,393,44.51,28.66,Clear,9.88,1.00,0,0.65,0.77
"28:09:2025, 08:33",COL,2.00,8.00,7.33,11,304,44.35,33.44,Clear,8.97,1.00,0,0.81,0.72
"28:09:2025, 08:54",FRO,-30.00,-18.00,-25.29,14,427,44.86,23.18,Clear,6.10,1.00,0,0.77,0.38
"28:09:2025, 09:15",CRT,15.00,25.00,24.63,16,648,44.01,34.06,Clear,9.36,1.00,0,0.88,0.92
"28:09:2025, 09:36",PIL,2.00,8.00,11.64,17,625,44.53,31.43,Clear,8.48,1.00,0,0.92,1.00
"28:09:2025, 09:57",COL,2.00,8.00,7.30,12,297,44.18,22.67,Clear,9.57,1.00,0,0.81,0.71
"28:09:2025, 10:18",FRO,-30.00,-18.00,-25.42,12,170,44.20,42.81,Clear,9.89,1.00,0,0.86,0.34
"28:09:2025, 10:39",CRT,15.00,25.00,20.65,15,259,44.26,25.73,Clear,8.89,1.00,0,0.96,0.47
"28:09:2025, 11:00",PIL,2.00,8.00,7.83,14,517,43.91,22.13,Clear,8.69,1.00,0,0.77,0.80
"28:09:2025, 11:21",COL,2.00,8.00,7.49,15,421,42.68,40.94,Clear,8.42,1.00,0,0.84,0.74
"28:09:2025, 11:42",FRO,-30.00,-18.00,-21.52,18,645,42.68,37.05,Clear,8.89,1.00,0,0.90,0.92
"28:09:2025, 12:03",CRT,15.00,25.00,24.56,18,688,40.94,35.32,Clear,8.06,1.00,0,0.92,0.92
"28:09:2025, 12:24",PIL,2.00,8.00,7.16,14,445,42.36,24.19,Clear,6.84,1.00,0,0.81,0.73
"28:09:2025, 12:45",COL,2.00,8.00,6.74,11,208,40.05,23.53,Clear,8.55,1.00,0,0.89,0.63
"28:09:2025, 13:06",FRO,-30.00,-18.00,-25.15,13,547,41.33,36.58,Clear,9.12,1.00,0,0.88,0.38
"28:09:2025, 13:27",CRT,15.00,25.00,20.57,12,311,40.65,48.01,Clear,9.10,1.00,0,0.84,0.47
"28:09:2025, 13:48",PIL,2.00,8.00,7.07,14,355,39.57,43.42,Clear,8.28,1.00,0,0.78,0.69
"28:09:2025, 14:09",COL,2.00,8.00,7.05,14,327,40.16,45.02,Clear,8.84,1.00,0,0.79,0.69
"28:09:2025, 14:30",FRO,-30.00,-18.00,-25.62,9,104,39.73,49.83,Clear,9.16,1.00,0,0.92,0.32
"28:09:2025, 14:51",CRT,15.00,25.00,20.42,11,214,39.86,29.67,Clear,8.55,1.00,0,0.97,0.43
"28:09:2025, 15:12",PIL,2.00,8.00,6.50,5,169,38.19,52.52,Clear,8.70,1.00,0,0.75,0.61
"28:09:2025, 15:33",COL,2.00,8.00,6.79,13,264,38.83,26.96,Clear,10.97,1.00,0,0.79,0.65
"28:09:2025, 15:54",FRO,-30.00,-18.00,-21.64,16,608,39.83,43.93,Clear,9.55,1.00,0,0.84,0.92
"28:09:2025, 16:15",CRT,15.00,25.00,20.49,16,323,38.04,53.05,Clear,8.09,1.00,0,0.83,0.46
"28:09:2025, 16:36",PIL,2.00,8.00,6.85,13,276,39.27,47.95,Clear,8.99,1.00,0,0.98,0.64
"28:09:2025, 16:57",COL,2.00,8.00,6.55,10,219,37.32,47.59,Clear,9.84,1.00,0,0.83,0.61
"28:09:2025, 17:18",FRO,-30.00,-18.00,-25.45,13,344,37.77,30.02,Clear,8.11,1.00,0,0.64,0.36
"28:09:2025, 17:39",CRT,15.00,25.00,20.39,8,249,37.88,33.95,Clear,7.42,1.00,0,0.91,0.44
"28:09:2025, 18:00",PIL,2.00,8.00,6.55,10,251,36.30,39.27,Clear,9.78,1.00,0,0.86,0.61
"28:09:2025, 18:21",COL,2.00,8.00,6.66,11,225,38.53,46.52,Clear,8.17,1.00,0,0.83,0.63
"28:09:2025, 18:42",FRO,-30.00,-18.00,-25.49,13,299,37.86,22.84,Clear,10.26,1.00,0,0.91,0.34
"28:09:2025, 19:03",CRT,15.00,25.00,20.35,5,219,37.79,30.39,Clear,8.81,1.00,0,0.76,0.44
"28:09:2025, 19:24",PIL,2.00,8.00,6.45,6,158,37.96,38.12,Clear,8.17,1.00,0,0.91,0.59
"28:09:2025, 19:45",COL,2.00,8.00,6.31,3,92,38.23,47.72,Clear,8.33,1.00,0,0.73,0.59
"28:09:2025, 20:06",FRO,-30.00,-18.00,-25.56,4,191,38.92,48.07,Clear,8.77,1.00,0,0.80,0.34
"28:09:2025, 20:27",CRT,15.00,25.00,20.40,12,239,38.64,27.49,Clear,9.97,1.00,0,0.78,0.45
"28:09:2025, 20:48",PIL,2.00,8.00,6.49,11,179,37.74,47.14,Clear,9.30,1.00,0,0.65,0.62
"28:09:2025, 21:09",COL,2.00,8.00,6.78,6,244,39.42,26.03,Clear,8.63,1.00,0,0.81,0.65
"28:09:2025, 21:30",FRO,-30.00,-18.00,-25.71,4,75,37.37,39.01,Clear,8.12,1.00,0,0.80,0.32
"28:09:2025, 21:51",CRT,15.00,25.00,20.25,3,104,39.08,37.57,Clear,8.80,1.00,0,0.78,0.42
"28:09:2025, 22:12",PIL,2.00,8.00,7.14,9,361,40.20,40.03,Clear,9.33,1.00,0,0.84,0.69
"28:09:2025, 22:33",COL,2.00,8.00,6.40,3,119,38.53,44.74,Clear,9.87,1.00,0,0.84,0.59
"28:09:2025, 22:54",FRO,-30.00,-18.00,-25.46,10,264,39.83,38.42,Clear,10.41,1.00,0,0.92,0.34
"28:09:2025, 23:15",CRT,15.00,25.00,20.43,5,186,40.90,29.79,Clear,7.44,1.00,0,0.80,0.45
"28:09:2025, 23:36",PIL,2.00,8.00,6.30,8,153,40.74,39.66,Clear,6.62,1.00,0,0.94,0.59
"28:09:2025, 23:57",COL,2.00,8.00,6.78,7,213,40.36,44.98,Clear,9.72,1.00,0,0.79,0.65
"29:09:2025, 00:18",FRO,-30.00,-18.00,-25.50,5,199,40.66,27.23,Clear,8.50,1.00,0,0.79,0.34
"29:09:2025, 00:39",CRT,15.00,25.00,20.43,7,168,41.42,50.60,Clear,9.61,1.00,0,0.94,0.43
"29:09:2025, 01:00",PIL,2.00,8.00,7.23,9,336,42.12,54.72,Clear,9.00,1.00,0,0.81,0.71
"29:09:2025, 01:21",COL,2.00,8.00,6.79,7,146,42.52,37.79,Clear,8.87,1.00,0,0.75,0.65
"29:09:2025, 01:42",FRO,-30.00,-18.00,-25.45,9,214,41.83,34.49,Clear,8.69,1.00,0,0.98,0.33
"29:09:2025, 02:03",CRT,15.00,25.00,20.56,9,233,42.63,24.62,Clear,8.24,1.00,0,0.83,0.47
"29:09:2025, 02:24",PIL,2.00,8.00,6.39,6,82,44.01,32.37,Clear,6.84,1.00,0,0.85,0.60
